loss now: tensor(2299.8889, grad_fn=<AddBackward0>)
loss now: tensor(2290.8850, grad_fn=<AddBackward0>)
loss now: tensor(2281.6887, grad_fn=<AddBackward0>)
loss now: tensor(2272.1257, grad_fn=<AddBackward0>)
loss now: tensor(2262.9512, grad_fn=<AddBackward0>)
loss now: tensor(2253.5623, grad_fn=<AddBackward0>)
loss now: tensor(2243.1313, grad_fn=<AddBackward0>)
loss now: tensor(2233.7119, grad_fn=<AddBackward0>)
loss now: tensor(2225.6753, grad_fn=<AddBackward0>)
loss now: tensor(2218.1587, grad_fn=<AddBackward0>)
loss now: tensor(2210.6255, grad_fn=<AddBackward0>)
loss now: tensor(2202.9829, grad_fn=<AddBackward0>)
loss now: tensor(2195.0691, grad_fn=<AddBackward0>)
loss now: tensor(2187.8047, grad_fn=<AddBackward0>)
loss now: tensor(2180.5112, grad_fn=<AddBackward0>)

Week 8 finished!

loss now: tensor(2198.5728, grad_fn=<AddBackward0>)
loss now: tensor(2191.0066, grad_fn=<AddBackward0>)
loss now: tensor(2185.9104, grad_fn=<AddBackward0>)
loss now: tensor(2181.5549, grad_fn=<AddBackward0>)
loss now: tensor(2181.0298, grad_fn=<AddBackward0>)
loss now: tensor(2181.7593, grad_fn=<AddBackward0>)
loss now: tensor(2172.1382, grad_fn=<AddBackward0>)
loss now: tensor(2151.9719, grad_fn=<AddBackward0>)
loss now: tensor(2142.1138, grad_fn=<AddBackward0>)
loss now: tensor(2144.3232, grad_fn=<AddBackward0>)
loss now: tensor(2137.2720, grad_fn=<AddBackward0>)
loss now: tensor(2121.4958, grad_fn=<AddBackward0>)
loss now: tensor(2117.2656, grad_fn=<AddBackward0>)
loss now: tensor(2116.1709, grad_fn=<AddBackward0>)
loss now: tensor(2104.5625, grad_fn=<AddBackward0>)
loss now: tensor(2095.6028, grad_fn=<AddBackward0>)
loss now: tensor(2093.3606, grad_fn=<AddBackward0>)
loss now: tensor(2086.8083, grad_fn=<AddBackward0>)
loss now: tensor(2077.1809, grad_fn=<AddBackward0>)
loss now: tensor(2071.6704, grad_fn=<AddBackward0>)

Week 9 finished!

loss now: tensor(2080.9045, grad_fn=<AddBackward0>)
loss now: tensor(2072.9102, grad_fn=<AddBackward0>)
loss now: tensor(2065.9290, grad_fn=<AddBackward0>)
loss now: tensor(2060.4666, grad_fn=<AddBackward0>)
loss now: tensor(2054.3601, grad_fn=<AddBackward0>)
loss now: tensor(2046.6169, grad_fn=<AddBackward0>)
loss now: tensor(2039.8903, grad_fn=<AddBackward0>)
loss now: tensor(2034.6633, grad_fn=<AddBackward0>)
loss now: tensor(2028.1971, grad_fn=<AddBackward0>)
loss now: tensor(2020.9586, grad_fn=<AddBackward0>)
loss now: tensor(2015.0139, grad_fn=<AddBackward0>)
loss now: tensor(2009.9126, grad_fn=<AddBackward0>)
loss now: tensor(2003.8201, grad_fn=<AddBackward0>)
loss now: tensor(1997.9271, grad_fn=<AddBackward0>)
loss now: tensor(1993.4923, grad_fn=<AddBackward0>)
loss now: tensor(1990.3882, grad_fn=<AddBackward0>)
loss now: tensor(1987.1812, grad_fn=<AddBackward0>)
loss now: tensor(1982.0052, grad_fn=<AddBackward0>)
loss now: tensor(1975.8755, grad_fn=<AddBackward0>)
loss now: tensor(1974.0676, grad_fn=<AddBackward0>)

Week 10 finished!

loss now: tensor(1999.2574, grad_fn=<AddBackward0>)
loss now: tensor(2004.1273, grad_fn=<AddBackward0>)
loss now: tensor(1996.3210, grad_fn=<AddBackward0>)
loss now: tensor(1974.4695, grad_fn=<AddBackward0>)
loss now: tensor(1963.7849, grad_fn=<AddBackward0>)
loss now: tensor(1967.1703, grad_fn=<AddBackward0>)
loss now: tensor(1959.7601, grad_fn=<AddBackward0>)
loss now: tensor(1946.0681, grad_fn=<AddBackward0>)
loss now: tensor(1944.5465, grad_fn=<AddBackward0>)
loss now: tensor(1941.4365, grad_fn=<AddBackward0>)
loss now: tensor(1929.4528, grad_fn=<AddBackward0>)
loss now: tensor(1926.3462, grad_fn=<AddBackward0>)
loss now: tensor(1924.0944, grad_fn=<AddBackward0>)
loss now: tensor(1913.8634, grad_fn=<AddBackward0>)
loss now: tensor(1910.0698, grad_fn=<AddBackward0>)
loss now: tensor(1907.7738, grad_fn=<AddBackward0>)
loss now: tensor(1899.1337, grad_fn=<AddBackward0>)
loss now: tensor(1894.5670, grad_fn=<AddBackward0>)
loss now: tensor(1892.3224, grad_fn=<AddBackward0>)
loss now: tensor(1885.7755, grad_fn=<AddBackward0>)

Week 11 finished!

loss now: tensor(1890.2300, grad_fn=<AddBackward0>)
loss now: tensor(1886.4388, grad_fn=<AddBackward0>)
loss now: tensor(1881.6130, grad_fn=<AddBackward0>)
loss now: tensor(1875.7408, grad_fn=<AddBackward0>)
loss now: tensor(1871.5430, grad_fn=<AddBackward0>)
loss now: tensor(1866.8796, grad_fn=<AddBackward0>)
loss now: tensor(1861.3108, grad_fn=<AddBackward0>)
loss now: tensor(1857.0439, grad_fn=<AddBackward0>)
loss now: tensor(1853.5408, grad_fn=<AddBackward0>)
loss now: tensor(1850.2585, grad_fn=<AddBackward0>)
loss now: tensor(1848.3223, grad_fn=<AddBackward0>)
loss now: tensor(1848.1219, grad_fn=<AddBackward0>)
loss now: tensor(1845.9080, grad_fn=<AddBackward0>)
loss now: tensor(1838.4645, grad_fn=<AddBackward0>)
loss now: tensor(1828.3169, grad_fn=<AddBackward0>)
loss now: tensor(1823.4520, grad_fn=<AddBackward0>)
loss now: tensor(1822.8220, grad_fn=<AddBackward0>)
loss now: tensor(1820.3586, grad_fn=<AddBackward0>)
loss now: tensor(1815.0734, grad_fn=<AddBackward0>)
loss now: tensor(1809.7887, grad_fn=<AddBackward0>)

Week 12 finished!

loss now: tensor(1788.9558, grad_fn=<AddBackward0>)
loss now: tensor(1774.3604, grad_fn=<AddBackward0>)
loss now: tensor(1768.4020, grad_fn=<AddBackward0>)
loss now: tensor(1763.2751, grad_fn=<AddBackward0>)
loss now: tensor(1756.9822, grad_fn=<AddBackward0>)
loss now: tensor(1754.3977, grad_fn=<AddBackward0>)
loss now: tensor(1750.4751, grad_fn=<AddBackward0>)
loss now: tensor(1743.9521, grad_fn=<AddBackward0>)
loss now: tensor(1738.3156, grad_fn=<AddBackward0>)
loss now: tensor(1734.2516, grad_fn=<AddBackward0>)
loss now: tensor(1729.9784, grad_fn=<AddBackward0>)
loss now: tensor(1725.6919, grad_fn=<AddBackward0>)
loss now: tensor(1722.2708, grad_fn=<AddBackward0>)
loss now: tensor(1719.1909, grad_fn=<AddBackward0>)
loss now: tensor(1715.4529, grad_fn=<AddBackward0>)
loss now: tensor(1711.9702, grad_fn=<AddBackward0>)
loss now: tensor(1708.9391, grad_fn=<AddBackward0>)
loss now: tensor(1705.3339, grad_fn=<AddBackward0>)
loss now: tensor(1702.5166, grad_fn=<AddBackward0>)
loss now: tensor(1702.6233, grad_fn=<AddBackward0>)

Week 13 finished!

loss now: tensor(1778.5300, grad_fn=<AddBackward0>)
loss now: tensor(1794.8115, grad_fn=<AddBackward0>)
loss now: tensor(1808.1121, grad_fn=<AddBackward0>)
loss now: tensor(1788.4440, grad_fn=<AddBackward0>)
loss now: tensor(1756.5627, grad_fn=<AddBackward0>)
loss now: tensor(1757.3475, grad_fn=<AddBackward0>)
loss now: tensor(1766.4845, grad_fn=<AddBackward0>)
loss now: tensor(1752.4102, grad_fn=<AddBackward0>)
loss now: tensor(1743.7784, grad_fn=<AddBackward0>)
loss now: tensor(1745.4629, grad_fn=<AddBackward0>)
loss now: tensor(1737.5242, grad_fn=<AddBackward0>)
loss now: tensor(1733.4906, grad_fn=<AddBackward0>)
loss now: tensor(1733.1931, grad_fn=<AddBackward0>)
loss now: tensor(1724.9177, grad_fn=<AddBackward0>)
loss now: tensor(1722.7958, grad_fn=<AddBackward0>)
loss now: tensor(1722.0829, grad_fn=<AddBackward0>)
loss now: tensor(1714.9427, grad_fn=<AddBackward0>)
loss now: tensor(1713.2996, grad_fn=<AddBackward0>)
loss now: tensor(1711.7942, grad_fn=<AddBackward0>)
loss now: tensor(1706.3998, grad_fn=<AddBackward0>)

Week 14 finished!

loss now: tensor(1709.1976, grad_fn=<AddBackward0>)
loss now: tensor(1706.7823, grad_fn=<AddBackward0>)
loss now: tensor(1702.5996, grad_fn=<AddBackward0>)
loss now: tensor(1700.6580, grad_fn=<AddBackward0>)
loss now: tensor(1697.6321, grad_fn=<AddBackward0>)
loss now: tensor(1694.0360, grad_fn=<AddBackward0>)
loss now: tensor(1691.8123, grad_fn=<AddBackward0>)
loss now: tensor(1688.5074, grad_fn=<AddBackward0>)
loss now: tensor(1685.2891, grad_fn=<AddBackward0>)
loss now: tensor(1683.0763, grad_fn=<AddBackward0>)
loss now: tensor(1680.3978, grad_fn=<AddBackward0>)
loss now: tensor(1677.3184, grad_fn=<AddBackward0>)
loss now: tensor(1674.9614, grad_fn=<AddBackward0>)
loss now: tensor(1672.6993, grad_fn=<AddBackward0>)
loss now: tensor(1669.8584, grad_fn=<AddBackward0>)
loss now: tensor(1667.4595, grad_fn=<AddBackward0>)
loss now: tensor(1665.5581, grad_fn=<AddBackward0>)
loss now: tensor(1663.2500, grad_fn=<AddBackward0>)
loss now: tensor(1661.2443, grad_fn=<AddBackward0>)
loss now: tensor(1660.3055, grad_fn=<AddBackward0>)

Week 15 finished!

loss now: tensor(1692.3732, grad_fn=<AddBackward0>)
loss now: tensor(1691.8246, grad_fn=<AddBackward0>)
loss now: tensor(1693.1392, grad_fn=<AddBackward0>)
loss now: tensor(1692.4923, grad_fn=<AddBackward0>)
loss now: tensor(1690.1208, grad_fn=<AddBackward0>)
loss now: tensor(1684.8145, grad_fn=<AddBackward0>)
loss now: tensor(1678.4697, grad_fn=<AddBackward0>)
loss now: tensor(1672.8154, grad_fn=<AddBackward0>)
loss now: tensor(1669.7321, grad_fn=<AddBackward0>)
loss now: tensor(1668.3385, grad_fn=<AddBackward0>)
loss now: tensor(1667.5721, grad_fn=<AddBackward0>)
loss now: tensor(1665.7961, grad_fn=<AddBackward0>)
loss now: tensor(1662.8806, grad_fn=<AddBackward0>)
loss now: tensor(1658.8655, grad_fn=<AddBackward0>)
loss now: tensor(1654.7513, grad_fn=<AddBackward0>)
loss now: tensor(1651.6737, grad_fn=<AddBackward0>)
loss now: tensor(1649.8157, grad_fn=<AddBackward0>)
loss now: tensor(1648.1960, grad_fn=<AddBackward0>)
loss now: tensor(1646.2601, grad_fn=<AddBackward0>)
loss now: tensor(1644.1008, grad_fn=<AddBackward0>)

Week 16 finished!

loss now: tensor(1641.8892, grad_fn=<AddBackward0>)
loss now: tensor(1639.5681, grad_fn=<AddBackward0>)
loss now: tensor(1637.8947, grad_fn=<AddBackward0>)
loss now: tensor(1635.9753, grad_fn=<AddBackward0>)
loss now: tensor(1634.9656, grad_fn=<AddBackward0>)
loss now: tensor(1635.7177, grad_fn=<AddBackward0>)
loss now: tensor(1638.3455, grad_fn=<AddBackward0>)
loss now: tensor(1640.9142, grad_fn=<AddBackward0>)
loss now: tensor(1639.5527, grad_fn=<AddBackward0>)
loss now: tensor(1630.5002, grad_fn=<AddBackward0>)
loss now: tensor(1619.3005, grad_fn=<AddBackward0>)
loss now: tensor(1614.4080, grad_fn=<AddBackward0>)
loss now: tensor(1617.0055, grad_fn=<AddBackward0>)
loss now: tensor(1618.8821, grad_fn=<AddBackward0>)
loss now: tensor(1613.7899, grad_fn=<AddBackward0>)
loss now: tensor(1606.2251, grad_fn=<AddBackward0>)
loss now: tensor(1603.5173, grad_fn=<AddBackward0>)
loss now: tensor(1605.3940, grad_fn=<AddBackward0>)
loss now: tensor(1605.6691, grad_fn=<AddBackward0>)
loss now: tensor(1601.3328, grad_fn=<AddBackward0>)

Week 17 finished!

loss now: tensor(1603.6167, grad_fn=<AddBackward0>)
loss now: tensor(1601.8966, grad_fn=<AddBackward0>)
loss now: tensor(1603.0326, grad_fn=<AddBackward0>)
loss now: tensor(1601.1455, grad_fn=<AddBackward0>)
loss now: tensor(1596.7625, grad_fn=<AddBackward0>)
loss now: tensor(1593.6166, grad_fn=<AddBackward0>)
loss now: tensor(1593.4657, grad_fn=<AddBackward0>)
loss now: tensor(1592.9855, grad_fn=<AddBackward0>)
loss now: tensor(1590.3115, grad_fn=<AddBackward0>)
loss now: tensor(1585.7626, grad_fn=<AddBackward0>)
loss now: tensor(1582.4429, grad_fn=<AddBackward0>)
loss now: tensor(1580.2635, grad_fn=<AddBackward0>)
loss now: tensor(1577.5505, grad_fn=<AddBackward0>)
loss now: tensor(1573.6354, grad_fn=<AddBackward0>)
loss now: tensor(1570.0172, grad_fn=<AddBackward0>)
loss now: tensor(1568.0361, grad_fn=<AddBackward0>)
loss now: tensor(1566.9033, grad_fn=<AddBackward0>)
loss now: tensor(1565.3694, grad_fn=<AddBackward0>)
loss now: tensor(1563.2168, grad_fn=<AddBackward0>)
loss now: tensor(1561.4363, grad_fn=<AddBackward0>)

Week 18 finished!

loss now: tensor(1576.9642, grad_fn=<AddBackward0>)
loss now: tensor(1577.1858, grad_fn=<AddBackward0>)
loss now: tensor(1579.6757, grad_fn=<AddBackward0>)
loss now: tensor(1582.0288, grad_fn=<AddBackward0>)
loss now: tensor(1586.3033, grad_fn=<AddBackward0>)
loss now: tensor(1587.9182, grad_fn=<AddBackward0>)
loss now: tensor(1584.2285, grad_fn=<AddBackward0>)
loss now: tensor(1571.9135, grad_fn=<AddBackward0>)
loss now: tensor(1561.2042, grad_fn=<AddBackward0>)
loss now: tensor(1559.1974, grad_fn=<AddBackward0>)
loss now: tensor(1562.4564, grad_fn=<AddBackward0>)
loss now: tensor(1560.9127, grad_fn=<AddBackward0>)
loss now: tensor(1551.4644, grad_fn=<AddBackward0>)
loss now: tensor(1544.8903, grad_fn=<AddBackward0>)
loss now: tensor(1545.6373, grad_fn=<AddBackward0>)
loss now: tensor(1546.8707, grad_fn=<AddBackward0>)
loss now: tensor(1541.5330, grad_fn=<AddBackward0>)
loss now: tensor(1534.4468, grad_fn=<AddBackward0>)
loss now: tensor(1532.6827, grad_fn=<AddBackward0>)
loss now: tensor(1534.0702, grad_fn=<AddBackward0>)

Week 19 finished!

loss now: tensor(1556.4482, grad_fn=<AddBackward0>)
loss now: tensor(1550.4211, grad_fn=<AddBackward0>)
loss now: tensor(1546.5908, grad_fn=<AddBackward0>)
loss now: tensor(1545.8276, grad_fn=<AddBackward0>)
loss now: tensor(1544.9454, grad_fn=<AddBackward0>)
loss now: tensor(1541.3203, grad_fn=<AddBackward0>)
loss now: tensor(1536.7146, grad_fn=<AddBackward0>)
loss now: tensor(1533.9800, grad_fn=<AddBackward0>)
loss now: tensor(1532.5377, grad_fn=<AddBackward0>)
loss now: tensor(1530.6460, grad_fn=<AddBackward0>)
loss now: tensor(1527.8235, grad_fn=<AddBackward0>)
loss now: tensor(1525.6722, grad_fn=<AddBackward0>)
loss now: tensor(1525.7960, grad_fn=<AddBackward0>)
loss now: tensor(1528.5521, grad_fn=<AddBackward0>)
loss now: tensor(1533.3540, grad_fn=<AddBackward0>)
loss now: tensor(1533.6665, grad_fn=<AddBackward0>)
loss now: tensor(1530.3927, grad_fn=<AddBackward0>)
loss now: tensor(1521.9102, grad_fn=<AddBackward0>)
loss now: tensor(1513.1106, grad_fn=<AddBackward0>)
loss now: tensor(1507.8694, grad_fn=<AddBackward0>)

Week 20 finished!

loss now: tensor(1506.8032, grad_fn=<AddBackward0>)
loss now: tensor(1506.4711, grad_fn=<AddBackward0>)
loss now: tensor(1505.4135, grad_fn=<AddBackward0>)
loss now: tensor(1500.7362, grad_fn=<AddBackward0>)
loss now: tensor(1496.3403, grad_fn=<AddBackward0>)
loss now: tensor(1493.1426, grad_fn=<AddBackward0>)
loss now: tensor(1491.9900, grad_fn=<AddBackward0>)
loss now: tensor(1491.0049, grad_fn=<AddBackward0>)
loss now: tensor(1488.2769, grad_fn=<AddBackward0>)
loss now: tensor(1484.4146, grad_fn=<AddBackward0>)
loss now: tensor(1481.4856, grad_fn=<AddBackward0>)
loss now: tensor(1480.5726, grad_fn=<AddBackward0>)
loss now: tensor(1480.1869, grad_fn=<AddBackward0>)
loss now: tensor(1477.8512, grad_fn=<AddBackward0>)
loss now: tensor(1473.6646, grad_fn=<AddBackward0>)
loss now: tensor(1469.9038, grad_fn=<AddBackward0>)
loss now: tensor(1467.9633, grad_fn=<AddBackward0>)
loss now: tensor(1466.2123, grad_fn=<AddBackward0>)
loss now: tensor(1462.9971, grad_fn=<AddBackward0>)
loss now: tensor(1459.0376, grad_fn=<AddBackward0>)

Week 21 finished!

loss now: tensor(1463.2480, grad_fn=<AddBackward0>)
loss now: tensor(1456.0610, grad_fn=<AddBackward0>)
loss now: tensor(1452.4220, grad_fn=<AddBackward0>)
loss now: tensor(1449.1514, grad_fn=<AddBackward0>)
loss now: tensor(1446.4236, grad_fn=<AddBackward0>)
loss now: tensor(1444.4600, grad_fn=<AddBackward0>)
loss now: tensor(1441.7528, grad_fn=<AddBackward0>)
loss now: tensor(1438.9336, grad_fn=<AddBackward0>)
loss now: tensor(1435.7031, grad_fn=<AddBackward0>)
loss now: tensor(1432.8118, grad_fn=<AddBackward0>)
loss now: tensor(1430.8737, grad_fn=<AddBackward0>)
loss now: tensor(1429.4723, grad_fn=<AddBackward0>)
loss now: tensor(1428.4781, grad_fn=<AddBackward0>)
loss now: tensor(1428.1265, grad_fn=<AddBackward0>)
loss now: tensor(1428.8130, grad_fn=<AddBackward0>)
loss now: tensor(1429.5242, grad_fn=<AddBackward0>)
loss now: tensor(1431.0010, grad_fn=<AddBackward0>)
loss now: tensor(1432.7135, grad_fn=<AddBackward0>)
loss now: tensor(1434.0343, grad_fn=<AddBackward0>)
loss now: tensor(1434.0663, grad_fn=<AddBackward0>)

Week 22 finished!

loss now: tensor(1473.9911, grad_fn=<AddBackward0>)
loss now: tensor(1471.6208, grad_fn=<AddBackward0>)
loss now: tensor(1468.6481, grad_fn=<AddBackward0>)
loss now: tensor(1460.5690, grad_fn=<AddBackward0>)
loss now: tensor(1452.9286, grad_fn=<AddBackward0>)
loss now: tensor(1449.9066, grad_fn=<AddBackward0>)
loss now: tensor(1451.0151, grad_fn=<AddBackward0>)
loss now: tensor(1450.2914, grad_fn=<AddBackward0>)
loss now: tensor(1444.9816, grad_fn=<AddBackward0>)
loss now: tensor(1438.9075, grad_fn=<AddBackward0>)
loss now: tensor(1437.4764, grad_fn=<AddBackward0>)
loss now: tensor(1437.4570, grad_fn=<AddBackward0>)
loss now: tensor(1434.3947, grad_fn=<AddBackward0>)
loss now: tensor(1428.6796, grad_fn=<AddBackward0>)
loss now: tensor(1424.9390, grad_fn=<AddBackward0>)
loss now: tensor(1423.6270, grad_fn=<AddBackward0>)
loss now: tensor(1422.2808, grad_fn=<AddBackward0>)
loss now: tensor(1419.8201, grad_fn=<AddBackward0>)
loss now: tensor(1417.4701, grad_fn=<AddBackward0>)
loss now: tensor(1415.8442, grad_fn=<AddBackward0>)

Week 23 finished!

loss now: tensor(1431.6346, grad_fn=<AddBackward0>)
loss now: tensor(1429.0991, grad_fn=<AddBackward0>)
loss now: tensor(1427.1807, grad_fn=<AddBackward0>)
loss now: tensor(1425.0818, grad_fn=<AddBackward0>)
loss now: tensor(1423.2349, grad_fn=<AddBackward0>)
loss now: tensor(1421.1897, grad_fn=<AddBackward0>)
loss now: tensor(1419.0403, grad_fn=<AddBackward0>)
loss now: tensor(1417.2075, grad_fn=<AddBackward0>)
loss now: tensor(1415.7097, grad_fn=<AddBackward0>)
loss now: tensor(1414.1781, grad_fn=<AddBackward0>)
loss now: tensor(1412.7509, grad_fn=<AddBackward0>)
loss now: tensor(1411.7882, grad_fn=<AddBackward0>)
loss now: tensor(1411.6941, grad_fn=<AddBackward0>)
loss now: tensor(1412.5905, grad_fn=<AddBackward0>)
loss now: tensor(1414.7207, grad_fn=<AddBackward0>)
loss now: tensor(1419.0883, grad_fn=<AddBackward0>)
loss now: tensor(1424.5762, grad_fn=<AddBackward0>)
loss now: tensor(1430.1848, grad_fn=<AddBackward0>)
loss now: tensor(1428.8149, grad_fn=<AddBackward0>)
loss now: tensor(1419.2681, grad_fn=<AddBackward0>)

Week 24 finished!

loss now: tensor(1421.8140, grad_fn=<AddBackward0>)
loss now: tensor(1410.8146, grad_fn=<AddBackward0>)
loss now: tensor(1412.5602, grad_fn=<AddBackward0>)
loss now: tensor(1418.3654, grad_fn=<AddBackward0>)
loss now: tensor(1419.3363, grad_fn=<AddBackward0>)
loss now: tensor(1411.4086, grad_fn=<AddBackward0>)
loss now: tensor(1402.5981, grad_fn=<AddBackward0>)
loss now: tensor(1399.8280, grad_fn=<AddBackward0>)
loss now: tensor(1402.2046, grad_fn=<AddBackward0>)
loss now: tensor(1402.9000, grad_fn=<AddBackward0>)
loss now: tensor(1398.4377, grad_fn=<AddBackward0>)
loss now: tensor(1392.6475, grad_fn=<AddBackward0>)
loss now: tensor(1389.7502, grad_fn=<AddBackward0>)
loss now: tensor(1389.8672, grad_fn=<AddBackward0>)
loss now: tensor(1389.8065, grad_fn=<AddBackward0>)
loss now: tensor(1387.2144, grad_fn=<AddBackward0>)
loss now: tensor(1383.4415, grad_fn=<AddBackward0>)
loss now: tensor(1380.7069, grad_fn=<AddBackward0>)
loss now: tensor(1379.5734, grad_fn=<AddBackward0>)
loss now: tensor(1378.8779, grad_fn=<AddBackward0>)

Week 25 finished!

loss now: tensor(1373.8867, grad_fn=<AddBackward0>)
loss now: tensor(1371.2551, grad_fn=<AddBackward0>)
loss now: tensor(1369.1696, grad_fn=<AddBackward0>)
loss now: tensor(1366.8418, grad_fn=<AddBackward0>)
loss now: tensor(1365.3768, grad_fn=<AddBackward0>)
loss now: tensor(1364.3263, grad_fn=<AddBackward0>)
loss now: tensor(1363.1428, grad_fn=<AddBackward0>)
loss now: tensor(1362.0319, grad_fn=<AddBackward0>)
loss now: tensor(1361.8038, grad_fn=<AddBackward0>)
loss now: tensor(1363.4668, grad_fn=<AddBackward0>)
loss now: tensor(1368.4031, grad_fn=<AddBackward0>)
loss now: tensor(1377.2651, grad_fn=<AddBackward0>)
loss now: tensor(1387.7963, grad_fn=<AddBackward0>)
loss now: tensor(1391.1777, grad_fn=<AddBackward0>)
loss now: tensor(1378.1757, grad_fn=<AddBackward0>)
loss now: tensor(1358.1960, grad_fn=<AddBackward0>)
loss now: tensor(1348.0497, grad_fn=<AddBackward0>)
loss now: tensor(1353.5785, grad_fn=<AddBackward0>)
loss now: tensor(1361.8903, grad_fn=<AddBackward0>)
loss now: tensor(1358.2611, grad_fn=<AddBackward0>)

Week 26 finished!

loss now: tensor(1322.6217, grad_fn=<AddBackward0>)
loss now: tensor(1314.4148, grad_fn=<AddBackward0>)
loss now: tensor(1318.8794, grad_fn=<AddBackward0>)
loss now: tensor(1315.0435, grad_fn=<AddBackward0>)
loss now: tensor(1308.0447, grad_fn=<AddBackward0>)
loss now: tensor(1308.9705, grad_fn=<AddBackward0>)
loss now: tensor(1309.6211, grad_fn=<AddBackward0>)
loss now: tensor(1302.7759, grad_fn=<AddBackward0>)
loss now: tensor(1297.7715, grad_fn=<AddBackward0>)
loss now: tensor(1299.2174, grad_fn=<AddBackward0>)
loss now: tensor(1298.6185, grad_fn=<AddBackward0>)
loss now: tensor(1294.2157, grad_fn=<AddBackward0>)
loss now: tensor(1291.8916, grad_fn=<AddBackward0>)
loss now: tensor(1292.2065, grad_fn=<AddBackward0>)
loss now: tensor(1289.8076, grad_fn=<AddBackward0>)
loss now: tensor(1285.5173, grad_fn=<AddBackward0>)
loss now: tensor(1283.5709, grad_fn=<AddBackward0>)
loss now: tensor(1283.7839, grad_fn=<AddBackward0>)
loss now: tensor(1282.5474, grad_fn=<AddBackward0>)
loss now: tensor(1279.8203, grad_fn=<AddBackward0>)

Week 27 finished!

loss now: tensor(1342.0190, grad_fn=<AddBackward0>)
loss now: tensor(1340.8879, grad_fn=<AddBackward0>)
loss now: tensor(1341.2595, grad_fn=<AddBackward0>)
loss now: tensor(1338.1475, grad_fn=<AddBackward0>)
loss now: tensor(1336.5531, grad_fn=<AddBackward0>)
loss now: tensor(1336.1696, grad_fn=<AddBackward0>)
loss now: tensor(1337.0516, grad_fn=<AddBackward0>)
loss now: tensor(1337.9464, grad_fn=<AddBackward0>)
loss now: tensor(1339.7056, grad_fn=<AddBackward0>)
loss now: tensor(1342.1403, grad_fn=<AddBackward0>)
loss now: tensor(1344.6665, grad_fn=<AddBackward0>)
loss now: tensor(1343.4889, grad_fn=<AddBackward0>)
loss now: tensor(1337.7955, grad_fn=<AddBackward0>)
loss now: tensor(1328.0066, grad_fn=<AddBackward0>)
loss now: tensor(1319.7664, grad_fn=<AddBackward0>)
loss now: tensor(1316.4480, grad_fn=<AddBackward0>)
loss now: tensor(1317.5343, grad_fn=<AddBackward0>)
loss now: tensor(1320.2896, grad_fn=<AddBackward0>)
loss now: tensor(1320.2858, grad_fn=<AddBackward0>)
loss now: tensor(1317.3105, grad_fn=<AddBackward0>)

Week 28 finished!

loss now: tensor(1332.6615, grad_fn=<AddBackward0>)
loss now: tensor(1328.2437, grad_fn=<AddBackward0>)
loss now: tensor(1327.6333, grad_fn=<AddBackward0>)
loss now: tensor(1328.2939, grad_fn=<AddBackward0>)
loss now: tensor(1327.9158, grad_fn=<AddBackward0>)
loss now: tensor(1324.7494, grad_fn=<AddBackward0>)
loss now: tensor(1320.8254, grad_fn=<AddBackward0>)
loss now: tensor(1318.0184, grad_fn=<AddBackward0>)
loss now: tensor(1317.4470, grad_fn=<AddBackward0>)
loss now: tensor(1317.3782, grad_fn=<AddBackward0>)
loss now: tensor(1316.2886, grad_fn=<AddBackward0>)
loss now: tensor(1314.1737, grad_fn=<AddBackward0>)
loss now: tensor(1311.7250, grad_fn=<AddBackward0>)
loss now: tensor(1310.2081, grad_fn=<AddBackward0>)
loss now: tensor(1309.5803, grad_fn=<AddBackward0>)
loss now: tensor(1309.9844, grad_fn=<AddBackward0>)
loss now: tensor(1311.1205, grad_fn=<AddBackward0>)
loss now: tensor(1313.5021, grad_fn=<AddBackward0>)
loss now: tensor(1318.6293, grad_fn=<AddBackward0>)
loss now: tensor(1327.0692, grad_fn=<AddBackward0>)

Week 29 finished!

loss now: tensor(1347.6844, grad_fn=<AddBackward0>)
loss now: tensor(1352.1007, grad_fn=<AddBackward0>)
loss now: tensor(1341.9385, grad_fn=<AddBackward0>)
loss now: tensor(1317.6565, grad_fn=<AddBackward0>)
loss now: tensor(1302.6320, grad_fn=<AddBackward0>)
loss now: tensor(1305.8881, grad_fn=<AddBackward0>)
loss now: tensor(1316.6753, grad_fn=<AddBackward0>)
loss now: tensor(1318.1000, grad_fn=<AddBackward0>)
loss now: tensor(1306.2312, grad_fn=<AddBackward0>)
loss now: tensor(1296.5745, grad_fn=<AddBackward0>)
loss now: tensor(1297.8710, grad_fn=<AddBackward0>)
loss now: tensor(1302.5353, grad_fn=<AddBackward0>)
loss now: tensor(1300.3295, grad_fn=<AddBackward0>)
loss now: tensor(1292.8168, grad_fn=<AddBackward0>)
loss now: tensor(1289.0336, grad_fn=<AddBackward0>)
loss now: tensor(1290.5580, grad_fn=<AddBackward0>)
loss now: tensor(1291.3936, grad_fn=<AddBackward0>)
loss now: tensor(1288.0129, grad_fn=<AddBackward0>)
loss now: tensor(1283.8330, grad_fn=<AddBackward0>)
loss now: tensor(1282.8793, grad_fn=<AddBackward0>)

Week 30 finished!

loss now: tensor(1298.1617, grad_fn=<AddBackward0>)
loss now: tensor(1297.0437, grad_fn=<AddBackward0>)
loss now: tensor(1294.2980, grad_fn=<AddBackward0>)
